protein_id,experiment_name,time_stamp,n_chainbreaks,non_loop_fraction,non_loop_cutoff,radius_of_gyration,status,rejection_reason,error_reason
hsm013900,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:23+00:00,0,0,0.7,18.35172513,REJECTED,loopy_structure,
hsm013902,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:24+00:00,1,0,0.7,18.31984988,REJECTED,chainbreaks;loopy_structure,
hsm013915,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:27+00:00,0,0,0.7,18.9479209,REJECTED,loopy_structure,
hsm013920,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:28+00:00,0,0,0.7,19.2726662,REJECTED,loopy_structure,
hsm013925,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:29+00:00,0,0,0.7,18.89872978,REJECTED,loopy_structure,
hsm013927,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:29+00:00,2,0,0.7,18.48086056,REJECTED,chainbreaks;loopy_structure,
hsm013931,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:30+00:00,0,0,0.7,18.88797462,REJECTED,loopy_structure,
hsm013938,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:32+00:00,0,0,0.7,19.09334841,REJECTED,loopy_structure,
hsm013940,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:32+00:00,0,0,0.7,18.02618917,REJECTED,loopy_structure,
hsm013941,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:33+00:00,0,0,0.7,19.45228834,REJECTED,loopy_structure,
hsm013949,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:34+00:00,0,0,0.7,19.52420973,REJECTED,loopy_structure,
hsm013953,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:35+00:00,0,0,0.7,18.99532074,REJECTED,loopy_structure,
hsm013965,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:38+00:00,0,0,0.7,18.51763592,REJECTED,loopy_structure,
hsm013966,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:38+00:00,0,0,0.7,18.86630899,REJECTED,loopy_structure,
hsm013975,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:40+00:00,0,0,0.7,18.77750971,REJECTED,loopy_structure,
hsm013978,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:41+00:00,0,0,0.7,18.14973326,REJECTED,loopy_structure,
hsm013987,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:43+00:00,0,0,0.7,18.38959918,REJECTED,loopy_structure,
hss012001,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.5956378,REJECTED,loopy_structure,
hss012002,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.06984248,REJECTED,loopy_structure,
hss012003,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,19.29652521,REJECTED,loopy_structure,
hss012004,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.57795838,REJECTED,loopy_structure,
hss012005,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.40554173,REJECTED,loopy_structure,
hss012006,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,2,0,0.7,18.28453469,REJECTED,chainbreaks;loopy_structure,
hss012009,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.35946276,REJECTED,loopy_structure,
hss012013,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.33247708,REJECTED,loopy_structure,
hss012016,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.04753722,REJECTED,loopy_structure,
hss012017,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,2,0,0.7,18.45221206,REJECTED,chainbreaks;loopy_structure,
hss012020,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,17.78566704,REJECTED,loopy_structure,
hss012021,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,17.98617618,REJECTED,loopy_structure,
hss012024,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.05054549,REJECTED,loopy_structure,
hss012025,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.08660462,REJECTED,loopy_structure,
hss012026,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,19.10617674,REJECTED,loopy_structure,
hss012032,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.26012436,REJECTED,loopy_structure,
hss012035,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.29577658,REJECTED,loopy_structure,
hss012038,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.53904465,REJECTED,loopy_structure,
hss012039,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.20374657,REJECTED,loopy_structure,
hss012041,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.0134116,REJECTED,loopy_structure,
hss012045,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.93957553,REJECTED,loopy_structure,
hss012046,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.0188091,REJECTED,loopy_structure,
hss012047,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.23904108,REJECTED,loopy_structure,
hss012048,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.41947933,REJECTED,loopy_structure,
hss012051,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.38514598,REJECTED,loopy_structure,
hss012055,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.59400772,REJECTED,loopy_structure,
hss012056,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.05885191,REJECTED,loopy_structure,
hss012058,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.44317832,REJECTED,loopy_structure,
hss012061,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.31946475,REJECTED,loopy_structure,
hss012062,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.50794451,REJECTED,loopy_structure,
hss012063,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.43506116,REJECTED,loopy_structure,
hss012066,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.09669769,REJECTED,loopy_structure,
hss012068,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.52748369,REJECTED,loopy_structure,
hss012071,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.93009923,REJECTED,loopy_structure,
hss012073,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,17.94174749,REJECTED,loopy_structure,
hss012075,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,19.25599582,REJECTED,loopy_structure,
hss012076,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,17.89179789,REJECTED,loopy_structure,
hss012080,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.25537465,REJECTED,loopy_structure,
hss012081,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.41473429,REJECTED,loopy_structure,
hss012082,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.25264708,REJECTED,loopy_structure,
hss012083,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.54714666,REJECTED,loopy_structure,
hss012084,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.41267524,REJECTED,loopy_structure,
hss012085,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:47+00:00,0,0,0.7,18.02975388,REJECTED,loopy_structure,
hss012089,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.12562846,REJECTED,loopy_structure,
hss012090,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.29811664,REJECTED,loopy_structure,
hss012093,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.08788391,REJECTED,loopy_structure,
hss012095,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.27719857,REJECTED,loopy_structure,
hss012097,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.3025769,REJECTED,loopy_structure,
hss012098,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.33119694,REJECTED,loopy_structure,
hss012099,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.34204465,REJECTED,loopy_structure,
hss012103,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.1985323,REJECTED,loopy_structure,
hss012104,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.82420295,REJECTED,loopy_structure,
hss012107,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.40297855,REJECTED,loopy_structure,
hss012108,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.55907192,REJECTED,loopy_structure,
hss012109,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.60599922,REJECTED,loopy_structure,
hss012111,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.69855942,REJECTED,loopy_structure,
hss012113,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.50010454,REJECTED,loopy_structure,
hss012116,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,2,0,0.7,18.49347377,REJECTED,chainbreaks;loopy_structure,
hss012117,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,1,0,0.7,18.83090573,REJECTED,chainbreaks;loopy_structure,
hss012118,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.11880655,REJECTED,loopy_structure,
hss012119,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,17.90281571,REJECTED,loopy_structure,
hss012123,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.32405231,REJECTED,loopy_structure,
hss012126,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.02107061,REJECTED,loopy_structure,
hss012127,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.06104668,REJECTED,loopy_structure,
hss012128,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,1,0,0.7,18.30901687,REJECTED,chainbreaks;loopy_structure,
hss012129,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,19.15184571,REJECTED,loopy_structure,
hss012130,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:48+00:00,0,0,0.7,18.90878091,REJECTED,loopy_structure,
hss012133,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.776762,REJECTED,loopy_structure,
hss012135,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,19.1040666,REJECTED,loopy_structure,
hss012136,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.87279526,REJECTED,loopy_structure,
hss012138,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.09088942,REJECTED,loopy_structure,
hss012139,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.16630942,REJECTED,loopy_structure,
hss012142,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.76910781,REJECTED,loopy_structure,
hss012143,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.46298126,REJECTED,loopy_structure,
hss012144,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.65386048,REJECTED,loopy_structure,
hss012148,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,17.90770345,REJECTED,loopy_structure,
hss012149,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.01805196,REJECTED,loopy_structure,
hss012150,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.07839347,REJECTED,loopy_structure,
hss012151,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.46412859,REJECTED,loopy_structure,
hss012153,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.27511718,REJECTED,loopy_structure,
hss012155,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.39310555,REJECTED,loopy_structure,
hss012156,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,2,0,0.7,18.21986794,REJECTED,chainbreaks;loopy_structure,
hss012160,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,19.00781622,REJECTED,loopy_structure,
hss012161,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.62481422,REJECTED,loopy_structure,
hss012164,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.90321891,REJECTED,loopy_structure,
hss012166,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:49+00:00,0,0,0.7,18.47758612,REJECTED,loopy_structure,
hss012167,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,18.9523126,REJECTED,loopy_structure,
hss012172,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,18.65561207,REJECTED,loopy_structure,
hss012173,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,18.35879176,REJECTED,loopy_structure,
hss012174,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,18.9033995,REJECTED,loopy_structure,
hss012175,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,18.5644698,REJECTED,loopy_structure,
hss012178,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,17.8456995,REJECTED,loopy_structure,
hss012181,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,18.52078022,REJECTED,loopy_structure,
hss012184,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,17.91214597,REJECTED,loopy_structure,
hss012188,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,18.11689271,REJECTED,loopy_structure,
hss012190,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,17.95256775,REJECTED,loopy_structure,
hss012192,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,18.19020247,REJECTED,loopy_structure,
hss012193,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,0,0,0.7,18.93294679,REJECTED,loopy_structure,
hss012195,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:50+00:00,2,0,0.7,18.21532292,REJECTED,chainbreaks;loopy_structure,
hss012196,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,18.58480011,REJECTED,loopy_structure,
hss012198,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,17.69343541,REJECTED,loopy_structure,
hss012199,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,18.269614,REJECTED,loopy_structure,
hss012202,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,18.21198876,REJECTED,loopy_structure,
hss012204,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,18.18024553,REJECTED,loopy_structure,
hss012209,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,18.01547891,REJECTED,loopy_structure,
hss012210,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,17.88825137,REJECTED,loopy_structure,
hss012212,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,2,0,0.7,17.98523655,REJECTED,chainbreaks;loopy_structure,
hss012213,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,19.34804095,REJECTED,loopy_structure,
hss012214,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,18.26297957,REJECTED,loopy_structure,
hss012216,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,2,0,0.7,18.60406233,REJECTED,chainbreaks;loopy_structure,
hss012217,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,18.11459944,REJECTED,loopy_structure,
hss012219,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:51+00:00,0,0,0.7,18.42521408,REJECTED,loopy_structure,
hss012220,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:52+00:00,0,0,0.7,18.30584871,REJECTED,loopy_structure,
hss012222,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:52+00:00,0,0,0.7,18.43843648,REJECTED,loopy_structure,
hss012226,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:52+00:00,0,0,0.7,18.13670448,REJECTED,loopy_structure,
hss012227,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:52+00:00,0,0,0.7,18.61131602,REJECTED,loopy_structure,
hss012231,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:52+00:00,0,0,0.7,18.61986846,REJECTED,loopy_structure,
hss012238,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:52+00:00,0,0,0.7,19.26522341,REJECTED,loopy_structure,
hss012239,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:52+00:00,0,0,0.7,18.61559107,REJECTED,loopy_structure,
hss012243,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:53+00:00,0,0,0.7,18.33529674,REJECTED,loopy_structure,
hss012247,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:53+00:00,0,0,0.7,17.97925854,REJECTED,loopy_structure,
hss012248,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:53+00:00,0,0,0.7,18.52923678,REJECTED,loopy_structure,
hss012251,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:53+00:00,0,0,0.7,18.33440837,REJECTED,loopy_structure,
hss012254,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:53+00:00,0,0,0.7,18.30308825,REJECTED,loopy_structure,
hss012255,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:53+00:00,0,0,0.7,18.40998165,REJECTED,loopy_structure,
hss012257,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:53+00:00,0,0,0.7,18.59801067,REJECTED,loopy_structure,
hss012260,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:53+00:00,0,0,0.7,18.22425362,REJECTED,loopy_structure,
hss012262,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:53+00:00,0,0,0.7,18.44912179,REJECTED,loopy_structure,
hss012263,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.16468427,REJECTED,loopy_structure,
hss012266,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.16825028,REJECTED,loopy_structure,
hss012270,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.24760838,REJECTED,loopy_structure,
hss012271,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.18574496,REJECTED,loopy_structure,
hss012274,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.20924638,REJECTED,loopy_structure,
hss012275,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.43960209,REJECTED,loopy_structure,
hss012276,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.45945379,REJECTED,loopy_structure,
hss012278,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.32581014,REJECTED,loopy_structure,
hss012279,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.26762979,REJECTED,loopy_structure,
hss012281,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:54+00:00,0,0,0.7,18.24449976,REJECTED,loopy_structure,
hss012282,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:55+00:00,0,0,0.7,18.01588318,REJECTED,loopy_structure,
hss012283,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:55+00:00,0,0,0.7,18.34372189,REJECTED,loopy_structure,
hss012288,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:55+00:00,0,0,0.7,18.45597377,REJECTED,loopy_structure,
hss012289,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:55+00:00,0,0,0.7,18.45438531,REJECTED,loopy_structure,
hss012290,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:55+00:00,0,0,0.7,18.7793918,REJECTED,loopy_structure,
hss012292,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:55+00:00,0,0,0.7,18.51953384,REJECTED,loopy_structure,
hss012294,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:55+00:00,0,0,0.7,18.01204192,REJECTED,loopy_structure,
hss012296,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:55+00:00,0,0,0.7,17.68030246,REJECTED,loopy_structure,
hss012300,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:56+00:00,0,0,0.7,18.43753598,REJECTED,loopy_structure,
hss012301,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:56+00:00,0,0,0.7,17.98059903,REJECTED,loopy_structure,
hss012302,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:56+00:00,0,0,0.7,18.40095241,REJECTED,loopy_structure,
hss012303,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:56+00:00,0,0,0.7,18.44071638,REJECTED,loopy_structure,
hss012304,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:56+00:00,0,0,0.7,18.14173884,REJECTED,loopy_structure,
hss012305,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:56+00:00,0,0,0.7,18.82269832,REJECTED,loopy_structure,
hss012308,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:56+00:00,0,0,0.7,18.27465868,REJECTED,loopy_structure,
hss012309,15082026_16k_production_4_seeds_4_sizes,2026-08-18T08:43:56+00:00,0,0,0.7,17.99984644,REJECTED,loopy_structure,
